Block Id,Census Year,Clue Small Area,Commercial Accommodation,Common Area,Community Use,Educational Research,Entertainment Recreation Indoor,Equipment Installation,Hospital Clinic,House Townhouse,Institutional Accommodation,Manufacturing,Office,Park Reserve,Parking Commercial Covered,Parking Commercial Uncovered,Parking Private Covered,Parking Private Uncovered,Performances Conferences Ceremonies,Private Outdoor Space,Public Display Area,Residential Apartment,Retail Cars,Retail Shop,Retail Showroom,Retail Stall,Sports And Recreation Outdoor,Square Promenade,Storage,Student Accommodation,Total Jobs In Block,Transport,Transport Storage Uncovered,Unoccupied Under Construction,Unoccupied Under Demolition Condemned,Unoccupied Under Renovation,Unoccupied Undeveloped Site,Unoccupied Unused,Wholesale,Workshop Studio
810,2021,Southbank,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
811,2021,Southbank,,0,0,0,37,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,96,0,0,,0,0,0,0,0,0
812,2021,Southbank,106,0,0,,28,,16,0,0,0,510,0,0,0,0,0,,0,0,0,0,23,0,0,0,0,0,0,686,0,0,,0,0,0,0,0,0
850,2021,Melbourne (Remainder),0,0,0,0,37,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,48,0,0,0,0,0,0,0,0,0
858,2021,South Yarra,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
860,2021,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
866,2021,South Yarra,0,,2,,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,3,0,54,0,0,0,0,0,0,0,0,0
871,2021,Melbourne (Remainder),0,,0,,,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,694,0,0,0,0,0,0,0,0,0
901,2021,Parkville,0,,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,2021,Parkville,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
903,2021,Parkville,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,41,0,0,0,0,0,0,0,0,
905,2021,Parkville,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0
908,2021,Parkville,0,,0,0,0,,0,,0,0,0,0,0,0,,0,,,0,,0,0,0,0,0,0,,,32,0,0,0,0,0,0,0,0,0
909,2021,Parkville,0,,0,,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,,0,0,,5,0,0,0,0,0,0,0,0,0
910,2021,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
913,2021,Parkville,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
918,2021,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,2021,Parkville,0,,0,0,68,,,0,0,0,,0,,0,,0,0,,0,0,0,,0,0,0,0,0,0,3438,0,0,0,0,0,0,,0,0
927,2021,Parkville,,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,,0,0,0,0,0,0
929,2021,Parkville,0,,0,0,,,,,,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,1164,0,0,0,0,0,0,,0,0
1009,2021,West Melbourne (Industrial),0,,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,326,,0,,0,0,,0,0,
1012,2021,North Melbourne,0,0,0,,0,,0,0,0,,200,0,0,0,,,0,0,0,0,0,0,0,0,0,0,20,0,317,0,,,0,0,,,0,
1013,2021,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,,0,
1014,2021,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,128,0,0,0,0,0,,0,17,
1015,2021,West Melbourne (Industrial),0,0,0,0,,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8,0,102,0,0,0,0,0,,0,0,15
1105,2021,Docklands,,0,,,299,0,26,0,0,0,24333,0,,0,0,0,,0,0,,0,180,0,,0,0,0,0,24958,0,0,0,0,,,0,0,
1108,2021,Docklands,0,0,109,150,266,0,54,0,0,0,15963,0,0,0,0,0,0,0,0,0,0,204,,,,0,0,0,16752,0,0,0,0,0,,0,0,
1110,2021,Docklands,,0,0,226,393,0,0,0,0,0,670,0,1,,0,,,0,,0,0,702,,,0,0,,0,2132,0,0,,0,0,0,0,0,46
2387,2021,North Melbourne,0,,0,,,0,0,0,0,0,26,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,31,0,254,0,0,0,0,0,0,,,
2389,2021,North Melbourne,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
2504,2021,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2021,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2021,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,2021,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,2021,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
2523,2021,Kensington,0,0,0,0,14,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,25,0,0,0,0,0,0,,0,0
2524,2021,Kensington,0,0,0,0,37,0,0,0,0,0,11,,0,0,,0,0,0,0,0,0,65,0,0,0,0,0,0,113,,0,0,0,0,0,0,0,0
2526,2021,Kensington,0,,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2531,2021,Kensington,0,,0,0,0,0,0,0,0,0,146,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0
2534,2021,Kensington,0,,0,0,0,0,0,0,0,0,44,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
2541,2021,Kensington,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,19,0,0,0,0,0,0,0,0,0
2543,2021,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,2021,Kensington,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,17,0,,0,0,0,0,0,0,0
2546,2021,Kensington,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,
2548,2021,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
1,2020,Melbourne (CBD),0,0,0,0,,,0,0,0,0,688,,,,,0,0,0,0,,0,49,0,0,0,0,0,0,764,,0,0,0,0,0,0,0,0
4,2020,Melbourne (CBD),0,,0,0,165,0,0,0,0,0,375,,0,0,0,0,0,,,0,0,54,0,45,0,,,0,653,0,0,0,0,,0,0,0,
6,2020,Melbourne (CBD),0,0,0,0,339,,0,0,0,0,303,0,,0,0,0,,,,0,0,35,0,,0,0,0,0,843,0,0,,0,0,0,0,0,
11,2020,Melbourne (CBD),144,0,0,0,201,0,0,0,0,0,399,0,,0,0,0,,0,0,0,0,70,0,0,,0,0,0,824,0,0,,,,0,0,0,0
12,2020,Melbourne (CBD),69,0,0,190,159,0,0,,0,0,3137,0,0,0,0,0,0,0,0,0,0,32,0,,0,0,,0,3599,0,0,0,0,,0,0,0,
18,2020,Melbourne (CBD),,0,0,0,124,0,0,0,0,0,6263,0,,,0,0,,0,0,0,0,19,,0,0,0,0,0,6459,0,0,0,,0,0,0,0,0
24,2020,Melbourne (CBD),0,0,0,76,208,0,112,0,0,0,7061,0,,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,7580,0,0,0,0,,0,0,0,0
32,2020,Melbourne (CBD),,0,0,,100,0,29,0,0,0,6647,0,0,0,0,0,,0,0,0,0,68,0,,0,0,0,0,6966,0,0,,0,0,0,0,0,0
34,2020,Melbourne (CBD),,0,,112,216,0,80,0,0,0,6613,0,,0,0,0,0,0,0,,0,292,0,,0,0,0,0,7390,0,0,0,0,0,0,0,,22
35,2020,Melbourne (CBD),,0,0,53,201,0,313,0,0,,564,0,0,0,0,0,,0,,0,0,641,10,,0,0,4,0,2173,0,0,0,0,0,0,0,42,156
41,2020,Melbourne (CBD),,0,0,0,59,,0,0,0,0,1873,0,0,0,0,,14,0,0,,0,,0,0,0,0,,0,2007,0,0,,0,0,0,0,0,0
44,2020,Melbourne (CBD),0,0,0,,105,0,23,0,0,0,3410,0,,0,,0,,0,0,0,0,218,,0,0,0,0,0,3794,0,0,,0,0,0,0,0,5
48,2020,Melbourne (CBD),,0,0,,377,,,0,0,0,841,0,,0,0,0,,0,,,0,61,0,0,0,0,0,0,1457,0,0,0,0,,0,0,0,0
54,2020,Melbourne (CBD),0,0,0,183,383,,30,0,0,0,1089,0,,0,0,0,0,0,0,0,0,269,0,0,0,0,16,0,1982,0,0,0,0,,0,0,0,5
58,2020,Melbourne (CBD),80,0,0,,535,0,0,0,0,0,172,0,,0,0,0,,,0,0,0,70,0,,0,0,0,0,939,0,0,0,,,0,0,0,0
62,2020,Melbourne (CBD),,0,0,44,173,0,,0,0,0,1806,,,0,0,0,0,0,0,0,0,32,0,0,0,0,,0,2105,0,0,0,0,,0,0,0,0
63,2020,Melbourne (CBD),0,0,0,66,43,0,0,0,0,0,419,0,0,0,,0,248,0,0,,0,20,0,0,0,0,,,796,0,0,0,0,0,0,0,0,0
67,2020,Melbourne (CBD),68,0,0,114,291,0,0,0,,0,67,0,,0,0,0,,0,,0,0,74,,0,0,,0,0,762,0,0,0,0,,0,0,0,
71,2020,Melbourne (CBD),,0,0,0,26,,0,0,0,0,81,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,117,0,0,0,0,0,0,0,0,0
73,2020,Melbourne (CBD),0,0,0,0,,,0,0,0,0,884,0,,0,,0,,0,0,0,0,0,0,,0,0,0,0,993,0,0,0,0,0,0,0,0,0
76,2020,Melbourne (CBD),0,0,0,,332,0,68,0,0,0,3415,0,,0,0,0,,,0,,0,866,,38,0,0,,0,4756,0,0,0,0,0,0,0,0,0
81,2020,Melbourne (CBD),,0,0,366,57,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,477,0,0,0,0,,0,,0,0
82,2020,Melbourne (CBD),0,0,0,174,54,0,,0,0,0,3056,0,,0,0,,,0,0,,0,27,0,,0,0,,0,3515,,0,0,0,,0,0,0,0
85,2020,Melbourne (CBD),0,0,,,687,,,0,,0,4500,0,,0,0,0,124,0,0,,0,1982,0,56,0,0,0,,7477,,0,0,0,22,0,0,0,
88,2020,Melbourne (CBD),0,0,0,0,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,,0,0,0,0,0,0
93,2020,Melbourne (CBD),61,0,0,107,72,0,,0,0,0,2040,0,,0,0,0,,0,0,0,0,8,0,0,0,0,,0,2343,0,0,0,0,0,0,0,0,0
96,2020,Melbourne (CBD),0,0,0,837,31,0,0,0,0,0,266,,0,0,0,0,0,,39,0,0,,0,0,0,,0,0,1173,0,0,0,0,,0,0,0,0
103,2020,Melbourne (CBD),175,0,0,0,58,,0,0,0,0,200,0,0,0,0,,0,0,0,0,0,15,0,0,0,0,0,,453,0,0,,0,0,0,0,0,0
107,2020,Melbourne (CBD),,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,39,0,0,0,0,0,,,0,0
113,2020,Melbourne (CBD),0,0,0,0,85,,0,0,0,0,10,0,0,,0,0,0,0,0,0,0,113,0,497,0,0,79,0,784,0,0,0,0,0,0,0,0,0
202,2020,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0
208,2020,Carlton,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,,5,0,0,0,0,0,0,,0,0
210,2020,Carlton,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0
215,2020,Carlton,,0,0,0,36,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,16,0,0,0,0,0,,71,0,0,0,0,0,0,0,0,0
216,2020,Carlton,0,0,0,0,18,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0
218,2020,Carlton,,0,0,,126,0,31,0,0,0,196,0,,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,447,0,0,0,0,,0,0,0,0
224,2020,Carlton,0,0,0,0,,0,13,0,0,0,103,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,,,161,0,0,0,0,0,,0,0,0
228,2020,Carlton,0,0,0,0,,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,,0,0
230,2020,Carlton,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,25,0,0,0,0,0,,,0,
235,2020,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,2020,Carlton,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2020,Carlton,0,0,0,538,,0,57,,0,0,167,0,0,0,0,,0,,0,,,,0,0,0,0,,,773,0,0,0,0,0,0,0,0,0
240,2020,Carlton,0,0,0,529,20,,0,,0,0,81,0,0,0,,,0,0,0,,0,,0,0,0,0,0,,640,0,0,0,0,0,0,0,0,0
242,2020,Carlton,0,0,0,951,42,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1088,0,0,0,0,0,0,,0,0
243,2020,Carlton,,0,0,69,54,0,37,0,0,0,59,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,239,0,0,0,0,0,0,0,0,0
246,2020,Carlton,0,0,0,0,114,0,,0,0,0,21,0,0,0,0,,0,0,0,0,0,31,0,0,0,0,0,,176,0,0,0,0,0,,0,0,0
248,2020,Carlton,3,0,0,,,0,0,0,0,0,38,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,,106,0,0,,0,0,0,0,0,0
250,2020,Carlton,0,,0,0,,0,0,0,0,0,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0
255,2020,Carlton,14,0,0,,71,0,,0,0,0,53,0,0,0,0,0,,0,0,0,0,15,0,0,0,0,,,331,0,0,,,0,0,0,0,0
256,2020,Carlton,,0,,0,10,,0,0,0,0,263,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,5,332,0,0,,0,0,0,0,0,0
258,2020,Carlton,0,0,0,,,,0,0,0,0,62,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,225,0,0,0,0,0,0,,0,
265,2020,Carlton,0,0,0,163,72,,0,0,0,0,225,0,,0,0,0,,0,0,0,0,27,0,0,0,0,,103,600,0,0,0,0,0,0,0,0,0
268,2020,Carlton,0,0,0,0,,0,8,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,146,0,0,0,,0,0,0,0,0
271,2020,Parkville,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,746,789,0,0,0,0,0,0,,0,0
272,2020,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,81,0,0,0,0,0,0,0,0,0
303,2020,North Melbourne,0,0,,,,,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
306,2020,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
310,2020,North Melbourne,0,,0,0,0,0,0,0,0,,58,0,0,0,0,0,,,0,0,0,0,0,0,0,0,,0,142,0,0,0,0,0,0,,62,
311,2020,North Melbourne,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,
315,2020,North Melbourne,0,,0,0,118,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,30,0,0,0,268,0,0,0,0,0,0,,0,0
320,2020,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
323,2020,North Melbourne,0,,0,0,0,0,0,0,0,0,75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,169,0,0,0,0,0,0,,,
330,2020,North Melbourne,,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,2020,North Melbourne,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,50,0,0,0,0,0,0,0,0,28
332,2020,North Melbourne,0,0,0,0,0,0,0,0,0,,10,0,0,0,,0,0,0,0,,0,0,0,0,0,0,2,0,25,0,0,0,0,0,,0,0,12
334,2020,North Melbourne,0,0,0,0,0,,0,0,0,0,40,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,55,0,0,,0,0,0,0,0,
341,2020,North Melbourne,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,76,0,0,0,0,0,0,0,,
347,2020,North Melbourne,,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,10,0,0,,0,0,,,0,0
348,2020,North Melbourne,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,2020,North Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0
356,2020,North Melbourne,0,0,0,,,,0,0,0,0,31,0,0,0,,0,0,0,0,0,,,,0,0,0,0,0,94,0,0,0,0,,0,0,,21
357,2020,North Melbourne,0,0,,,16,0,,0,0,0,246,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,,,403,0,0,0,0,0,,0,,0
363,2020,North Melbourne,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,
364,2020,North Melbourne,,0,0,0,,0,0,0,0,0,40,0,0,0,,0,0,0,0,,0,18,0,0,0,0,0,,65,0,0,0,0,0,0,,0,0
369,2020,North Melbourne,0,0,0,0,7,0,,0,0,0,43,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,62,0,0,0,0,0,0,4,0,0
371,2020,North Melbourne,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
374,2020,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,2020,North Melbourne,0,0,0,0,29,,38,,0,0,588,0,0,0,0,0,,0,0,0,0,30,0,0,0,0,,0,703,0,0,0,0,0,0,0,0,16
379,2020,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
380,2020,North Melbourne,,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,0,0,0
401,2020,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
404,2020,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,15,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,,0
407,2020,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0
408,2020,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
412,2020,West Melbourne (Residential),0,,0,,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,22,0,0,0,0,0,0,,0,0
415,2020,West Melbourne (Residential),0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,,0,
416,2020,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
421,2020,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
422,2020,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
427,2020,West Melbourne (Residential),0,0,0,0,18,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,0,131,0,0,0,0,0,0,0,,
429,2020,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,77,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,90,0,0,0,0,0,,0,0,
432,2020,West Melbourne (Residential),0,0,0,,,0,0,0,0,0,166,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,307,0,0,0,0,0,,0,0,0
436,2020,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,2020,West Melbourne (Residential),0,0,0,0,10,0,,,0,0,184,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,235,0,0,,0,0,,0,0,
441,2020,West Melbourne (Residential),,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,35,0,0,,0,0,0,,0,
445,2020,West Melbourne (Residential),0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0
501,2020,West Melbourne (Industrial),0,0,0,0,0,0,0,0,0,,362,,0,0,0,,0,0,0,0,0,0,0,0,,0,10,0,421,0,0,0,0,0,0,0,0,0
502,2020,West Melbourne (Industrial),0,0,0,0,0,,0,0,0,0,100,0,0,0,,0,0,0,0,0,0,8,0,0,0,0,,0,588,,109,0,0,0,,0,157,0
505,2020,Kensington,0,0,0,0,0,0,0,,0,0,14,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,99,0,0,0,0,0,0,0,,55
509,2020,Kensington,0,,0,0,0,0,0,0,0,,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,55,0,0,,0,0,0,0,0,
512,2020,Kensington,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
517,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
522,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
531,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0
532,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
544,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
546,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,2020,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,2020,Kensington,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
560,2020,Kensington,0,,0,0,0,0,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
570,2020,Kensington,,0,0,0,766,,0,0,0,0,399,0,0,0,,0,0,0,0,,0,0,0,0,,0,102,0,3326,0,0,0,0,0,,0,0,0
571,2020,Kensington,0,,,0,70,0,,0,0,0,55,0,0,0,0,0,0,,,0,0,196,0,0,0,0,0,0,471,,0,0,0,0,,0,0,0
